id,song,album,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_id,date
5G0q9DjioqqgxIY54QngYJ,"Swing Low, Sweet Chariot",I Serve A Savior,Josh Turner,0.0208,0.618,231467.0,0.789,0.000328,5,0.0989,-6.284,1,0.0278,99.978,4,0.637,0qmQNcXPAl8V4wPFWC3QDx,2018-10-26
0x1BZjxlyqVK80lWoXiVcW,Without Him,I Serve A Savior,Josh Turner,0.798,0.446,185907.0,0.393,1.41e-05,10,0.094,-7.708,1,0.0265,81.111,3,0.38,0qmQNcXPAl8V4wPFWC3QDx,2018-10-26
6bbCmkbeIFlq3ZWHXz3MyR,I Serve A Savior,I Serve A Savior,Josh Turner,0.343,0.499,247787.0,0.473,0.000346,7,0.312,-7.057,1,0.0263,80.965,4,0.348,0qmQNcXPAl8V4wPFWC3QDx,2018-10-26
3YmznXHaBDA0CrH9UFGOhW,How Great Thou Art,I Serve A Savior,Josh Turner,0.869,0.33,263280.0,0.234,0.0,0,0.0983,-9.771,1,0.0305,175.539,4,0.239,0qmQNcXPAl8V4wPFWC3QDx,2018-10-26
3kInPmrA3yBZ6VlmuHAB6W,The River (Of Happiness) - Live From Gaither Studios,I Serve A Savior,Josh Turner,0.915,0.35,100427.0,0.191,0.0,10,0.688,-9.615,1,0.03,148.939,4,0.51,0qmQNcXPAl8V4wPFWC3QDx,2018-10-26
3dfvMS6YVRqsms7JnMD6Ia,Amazing Grace,I Serve A Savior,Josh Turner,0.0321,0.432,319493.0,0.683,0.0789,2,0.112,-5.51,1,0.0305,153.798,4,0.307,0qmQNcXPAl8V4wPFWC3QDx,2018-10-26
4DiguinYnvczTZyJmf5TEZ,Long Black Train - Live From Gaither Studios,I Serve A Savior,Josh Turner,0.486,0.441,261267.0,0.69,6.71e-06,10,0.692,-6.921,1,0.0583,167.922,4,0.321,0qmQNcXPAl8V4wPFWC3QDx,2018-10-26
2IcbF2PTKmlyibAr0fkdva,Doxology,I Serve A Savior,Josh Turner,0.921,0.514,41773.0,0.0749,0.0,9,0.188,-14.696,1,0.0439,72.727,1,0.369,0qmQNcXPAl8V4wPFWC3QDx,2018-10-26
4qxyFAM8gwoJEIrtuHdC5E,Me And God - Live From Gaither Studios,I Serve A Savior,Josh Turner,0.197,0.338,191333.0,0.845,2.98e-06,2,0.911,-6.406,1,0.0423,75.078,3,0.576,0qmQNcXPAl8V4wPFWC3QDx,2018-10-26
2qpX5WY7A7uLLLQfFpvRDK,DR. WHOEVER,ONEPOINTFIVE,Amine,0.64,0.639,259227.0,0.332,0.0,5,0.0518,-11.482,1,0.378,83.306,4,0.866,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
4TaGhbUWsmOWrQt8w3sA9x,HICCUP (feat. Gunna),ONEPOINTFIVE,Amine,0.0755,0.74,179307.0,0.408,0.0,8,0.152,-9.595,1,0.224,74.988,4,0.615,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
5qHirGR7M9tdm6C17DlzSY,REEL IT IN,ONEPOINTFIVE,Amine,0.073,0.754,121347.0,0.342,0.0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
6U9OkV9oa8kN8LyBGf3wvJ,BLACKJACK,ONEPOINTFIVE,Amine,0.184,0.962,117307.0,0.563,0.0,2,0.059,-6.372,1,0.246,131.023,4,0.899,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
4qV3FpOX5NQbghsnmx3wKX,WHY?,ONEPOINTFIVE,Amine,0.19,0.658,226947.0,0.59,0.0106,11,0.216,-8.56,1,0.298,152.729,4,0.223,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
1OWGLpptXlHLw1yibeHiHa,SHINE,ONEPOINTFIVE,Amine,0.314,0.704,150000.0,0.517,6.36e-06,5,0.174,-7.999,0,0.312,139.857,4,0.443,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
5KpUzmHFirESqWjCrXnmWS,CHINGY,ONEPOINTFIVE,Amine,0.041,0.894,122187.0,0.495,2.3e-05,0,0.0859,-6.713,1,0.257,150.029,4,0.323,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
0iMIQ9pTAwimaR9gpUwOgo,DAPPERDAN (feat. G Herbo),ONEPOINTFIVE,Amine,0.18,0.679,172013.0,0.528,5.47e-06,2,0.135,-7.372,1,0.187,106.439,3,0.882,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
3OzwuqlBU5IInWGKhIDhTq,CANTU,ONEPOINTFIVE,Amine,0.247,0.907,157307.0,0.405,0.0,1,0.538,-8.35,1,0.465,137.945,4,0.856,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
2WS2N8wgs9Drd5MNJLJxkf,SUGARPARENTS (feat. Rico Nasty),ONEPOINTFIVE,Amine,0.122,0.936,119920.0,0.646,0.0,5,0.112,-6.325,1,0.206,121.034,4,0.696,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
05tCaHe9yHLjO2qnXScDNV,STFU2,ONEPOINTFIVE,Amine,0.463,0.787,104493.0,0.54,0.000497,2,0.135,-8.05,1,0.513,80.03,4,0.636,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
2q4F6OpQgx9umNB9uGFPYo,RATCHET SATURN GIRL,ONEPOINTFIVE,Amine,0.0378,0.538,146573.0,0.605,0.0,3,0.159,-5.413,1,0.119,39.497,4,0.657,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
45WkcBtgPS8xulUwEg63X1,TOGETHER,ONEPOINTFIVE,Amine,0.469,0.622,214707.0,0.375,1.28e-05,4,0.185,-8.115,0,0.208,132.887,4,0.357,4mwO9qIVmngSe7yR5Ios0I,2018-08-15
4joTYdkidA24uNLSRn2g0o,Trapper Man,Down The Road Wherever,Mark Knopfler,0.596,0.677,360893.0,0.533,0.0283,2,0.0971,-13.815,1,0.0289,99.441,4,0.696,50GCIDxmRhgriDpyzmV7qA,2018-11-16
1xV6ERdaePzpMDbHGJl610,Back On The Dance Floor,Down The Road Wherever,Mark Knopfler,0.736,0.825,330747.0,0.438,0.271,11,0.103,-14.953,0,0.0335,120.53,4,0.914,50GCIDxmRhgriDpyzmV7qA,2018-11-16
0VRYhfJqGVO5Ww95no2TsG,Nobody’s Child,Down The Road Wherever,Mark Knopfler,0.812,0.672,256800.0,0.205,0.0782,5,0.0776,-16.739,0,0.0335,78.581,4,0.259,50GCIDxmRhgriDpyzmV7qA,2018-11-16
2TLi8X9IJ3D2vntNBTn5Cu,Just A Boy Away From Home,Down The Road Wherever,Mark Knopfler,0.469,0.601,312427.0,0.404,0.425,0,0.09,-12.553,1,0.0255,84.062,4,0.672,50GCIDxmRhgriDpyzmV7qA,2018-11-16
0Vz4RuHCtrrNzIuchyIq4W,When You Leave,Down The Road Wherever,Mark Knopfler,0.96,0.594,252627.0,0.0975,0.0433,5,0.0996,-20.039,0,0.0356,77.577,4,0.335,50GCIDxmRhgriDpyzmV7qA,2018-11-16
26lL5S7RhUA4qNMzTP7Iuw,Good On You Son,Down The Road Wherever,Mark Knopfler,0.717,0.641,337947.0,0.498,0.00283,5,0.063,-12.43,0,0.0352,100.457,4,0.673,50GCIDxmRhgriDpyzmV7qA,2018-11-16
6iPklJBWZbOENNOsCPlfhh,My Bacon Roll,Down The Road Wherever,Mark Knopfler,0.908,0.637,335627.0,0.25,0.0807,5,0.32,-17.146,1,0.0279,81.044,4,0.0595,50GCIDxmRhgriDpyzmV7qA,2018-11-16
0WUPvIOi6Vk8Ig7M0xDoq9,Nobody Does That,Down The Road Wherever,Mark Knopfler,0.271,0.799,315333.0,0.462,0.549,0,0.0681,-13.546,1,0.0417,93.401,4,0.933,50GCIDxmRhgriDpyzmV7qA,2018-11-16
4Ul8dYosUhI8kTJWluukpv,Drovers’ Road,Down The Road Wherever,Mark Knopfler,0.909,0.511,305162.0,0.144,0.651,0,0.113,-16.199,0,0.0304,128.489,4,0.198,50GCIDxmRhgriDpyzmV7qA,2018-11-16
5RBbyv8l8BtdTvpo1PQpoK,One Song At A Time,Down The Road Wherever,Mark Knopfler,0.802,0.626,377465.0,0.386,0.396,0,0.0672,-14.896,1,0.0276,96.464,4,0.65,50GCIDxmRhgriDpyzmV7qA,2018-11-16
3GDQhmgFLvHDF0Tm8IKKev,Floating Away,Down The Road Wherever,Mark Knopfler,0.884,0.746,303000.0,0.231,0.532,5,0.0885,-18.956,0,0.0375,101.424,4,0.612,50GCIDxmRhgriDpyzmV7qA,2018-11-16
6sh1mcaE1lrFtkCXTWTxO7,Slow Learner,Down The Road Wherever,Mark Knopfler,0.943,0.635,274227.0,0.132,0.518,3,0.0984,-19.55,0,0.0329,91.323,4,0.369,50GCIDxmRhgriDpyzmV7qA,2018-11-16
3eGrS5mxoXiJCJbGeIgre2,Heavy Up,Down The Road Wherever,Mark Knopfler,0.576,0.85,360147.0,0.38,0.0306,8,0.0723,-14.054,1,0.0395,118.044,4,0.964,50GCIDxmRhgriDpyzmV7qA,2018-11-16
2mOl7hHENoE6P4VooQw7BK,Every Heart In The Room,Down The Road Wherever,Mark Knopfler,0.728,0.794,270543.0,0.279,0.0557,4,0.0853,-16.696,0,0.0381,100.427,4,0.479,50GCIDxmRhgriDpyzmV7qA,2018-11-16
4W3VTy9YxtyKDYmTaxGppn,Rear View Mirror,Down The Road Wherever,Mark Knopfler,0.626,0.604,149489.0,0.496,0.00642,5,0.114,-14.123,0,0.0577,80.128,4,0.932,50GCIDxmRhgriDpyzmV7qA,2018-11-16
7KL21YFZrBW0PD3pOtEbBe,Matchstick Man,Down The Road Wherever,Mark Knopfler,0.914,0.679,172003.0,0.075,0.00635,0,0.122,-18.091,1,0.0463,93.33,4,0.497,50GCIDxmRhgriDpyzmV7qA,2018-11-16
0Wflmk2qlce7MUaFJKOYu4,Knights Of Malta,"SHINY AND OH SO BRIGHT, VOL. 1 / LP: NO PAST. NO FUTURE. NO SUN.",The Smashing Pumpkins,0.00335,0.4,277549.0,0.876,0.0153,3,0.209,-1.822,1,0.0541,79.35,4,0.261,43Ov5N3lHVLZj8sUpFvihN,2018-11-16
4b5dJnsSUGb5txdsbasJ9P,Silvery Sometimes (Ghosts),"SHINY AND OH SO BRIGHT, VOL. 1 / LP: NO PAST. NO FUTURE. NO SUN.",The Smashing Pumpkins,4.73e-05,0.56,210661.0,0.966,0.00129,2,0.179,-1.018,1,0.0353,130.968,4,0.468,43Ov5N3lHVLZj8sUpFvihN,2018-11-16
0y7za5RbdhoJ9SWsXEN3Oy,Travels,"SHINY AND OH SO BRIGHT, VOL. 1 / LP: NO PAST. NO FUTURE. NO SUN.",The Smashing Pumpkins,1.81e-05,0.551,323160.0,0.916,0.41,9,0.334,-2.54,0,0.0424,116.995,4,0.311,43Ov5N3lHVLZj8sUpFvihN,2018-11-16
16alIECb5fFTfrjLJ1tFSN,Solara,"SHINY AND OH SO BRIGHT, VOL. 1 / LP: NO PAST. NO FUTURE. NO SUN.",The Smashing Pumpkins,0.000201,0.543,261237.0,0.872,0.16,4,0.113,-3.035,1,0.0685,123.447,4,0.363,43Ov5N3lHVLZj8sUpFvihN,2018-11-16
10EAxVTfkhNFmiUd1sy6rt,Alienation,"SHINY AND OH SO BRIGHT, VOL. 1 / LP: NO PAST. NO FUTURE. NO SUN.",The Smashing Pumpkins,0.00556,0.355,301843.0,0.86,0.000395,11,0.0927,-2.92,0,0.0586,98.913,4,0.117,43Ov5N3lHVLZj8sUpFvihN,2018-11-16
5Tl80CRXHnJEtqQbIftis8,Marchin' On,"SHINY AND OH SO BRIGHT, VOL. 1 / LP: NO PAST. NO FUTURE. NO SUN.",The Smashing Pumpkins,3.49e-05,0.321,159816.0,0.985,0.398,10,0.211,-0.857,1,0.128,161.318,4,0.555,43Ov5N3lHVLZj8sUpFvihN,2018-11-16
2agOcK4hOmvE1Fue9ifgZg,With Sympathy,"SHINY AND OH SO BRIGHT, VOL. 1 / LP: NO PAST. NO FUTURE. NO SUN.",The Smashing Pumpkins,1.3e-05,0.676,210053.0,0.814,0.0211,7,0.181,-2.882,1,0.0363,112.965,4,0.43,43Ov5N3lHVLZj8sUpFvihN,2018-11-16
4Lf11DWZ7TVXGxJxu59xvA,Seek And You Shall Destroy,"SHINY AND OH SO BRIGHT, VOL. 1 / LP: NO PAST. NO FUTURE. NO SUN.",The Smashing Pumpkins,2.39e-05,0.489,165729.0,0.971,0.0021,1,0.0607,-1.789,1,0.0567,145.279,4,0.543,43Ov5N3lHVLZj8sUpFvihN,2018-11-16
0JWqhXZWac03JFnt6qafGG,Don't Stop - Live 1997; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.032,0.687,193733.0,0.734,0.000369,9,0.0515,-7.821,1,0.0369,118.865,4,0.786,06JqOkwwy91OxrApXclzYf,2018-11-16
5Xuqdg5YKspLi862bT13hp,Go Your Own Way - Live 1997; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.00528,0.572,219027.0,0.932,0.0371,5,0.0835,-6.395,1,0.0442,136.041,4,0.657,06JqOkwwy91OxrApXclzYf,2018-11-16
4pbO4YIjnPtGJce4qlHSL6,Dreams - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.144,0.837,257480.0,0.41,0.0152,0,0.141,-11.797,1,0.0332,120.385,4,0.793,06JqOkwwy91OxrApXclzYf,2018-11-16
0gvgO9wprV1bxtBh7QOwsE,The Chain - Live 1997; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.008,0.555,269813.0,0.607,0.0054,9,0.0968,-9.403,1,0.0439,151.886,4,0.526,06JqOkwwy91OxrApXclzYf,2018-11-16
5WLyTdKPldPGy25lTpmURT,Landslide - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.859,0.433,200413.0,0.292,0.00105,7,0.191,-15.157,0,0.0307,160.202,4,0.505,06JqOkwwy91OxrApXclzYf,2018-11-16
4fbwTO3DJ2qryMddov9RbB,Rhiannon (Will You Ever Win) - Single; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.365,0.684,226773.0,0.638,0.0207,9,0.119,-9.025,0,0.0312,129.959,4,0.81,06JqOkwwy91OxrApXclzYf,2018-11-16
7BRMVjSXolblx6ZXliSaMl,Everywhere - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.253,0.74,223253.0,0.465,0.0107,4,0.0927,-10.85,1,0.0325,114.959,4,0.682,06JqOkwwy91OxrApXclzYf,2018-11-16
3OKks9E1lZ0E8FOVMFZY49,Little Lies - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.213,0.643,219800.0,0.655,0.000249,2,0.0462,-10.249,1,0.0255,124.731,4,0.878,06JqOkwwy91OxrApXclzYf,2018-11-16
3SeK5y5GP5fhw7r5PKCA2D,Never Going Back Again - 2013 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.811,0.636,124827.0,0.233,0.149,6,0.154,-16.488,1,0.0393,176.09,4,0.961,06JqOkwwy91OxrApXclzYf,2018-11-16
6U0NPtExZu3tKg8ZDozFxl,Tusk - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.224,0.613,218867.0,0.785,0.842,9,0.168,-11.856,0,0.0854,180.967,4,0.919,06JqOkwwy91OxrApXclzYf,2018-11-16
3MjvXLXwQKvY6ZRzXHal7D,Sara - Single; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.405,0.734,276920.0,0.529,0.00215,10,0.161,-12.129,1,0.0293,127.015,4,0.549,06JqOkwwy91OxrApXclzYf,2018-11-16
5nTnApD6zNvuHJe0fXU5Jg,Gypsy - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0442,0.615,263867.0,0.689,0.00704,5,0.278,-9.602,1,0.0297,131.824,4,0.736,06JqOkwwy91OxrApXclzYf,2018-11-16
1lnJ3iFyoxzL5jKlYgOMY1,Hold Me - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.365,0.701,224733.0,0.758,0.0725,3,0.0615,-8.155,1,0.0328,125.761,4,0.853,06JqOkwwy91OxrApXclzYf,2018-11-16
3qoOu5YrvXbqyzOtmdneF8,Big Love - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0288,0.71,222373.0,0.747,0.154,10,0.0741,-10.558,0,0.0482,125.376,4,0.618,06JqOkwwy91OxrApXclzYf,2018-11-16
7KNaPF03g5WMAy8PsaW57k,Seven Wonders - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0219,0.706,219013.0,0.628,8.58e-05,4,0.108,-9.446,1,0.0303,119.062,4,0.635,06JqOkwwy91OxrApXclzYf,2018-11-16
2dyCo0B5PvcbTcSpgZv51m,Oh Well (Pt. 1) - Mono; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.265,0.472,212507.0,0.579,0.0732,4,0.135,-10.533,0,0.131,103.14,4,0.18,06JqOkwwy91OxrApXclzYf,2018-11-16
5dPwxUZTCFCI1okot98SEt,The Green Manalishi (With the Two Prong Crown) - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.073,0.515,279293.0,0.594,0.0524,11,0.123,-11.435,0,0.0334,102.767,4,0.379,06JqOkwwy91OxrApXclzYf,2018-11-16
0zXBl25ksnfGNkS6tgsMb2,Rattlesnake Shake - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0154,0.583,213173.0,0.62,0.0108,2,0.15,-10.91,1,0.031,101.054,4,0.442,06JqOkwwy91OxrApXclzYf,2018-11-16
07Hx52VDE1d0ioKIrch9MF,Hypnotized - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.21,0.413,289307.0,0.679,0.00325,5,0.0805,-12.559,0,0.0478,161.679,3,0.968,06JqOkwwy91OxrApXclzYf,2018-11-16
2LUXZhj73mUFIFUOU56w9r,Tell Me All The Things You Do - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0206,0.547,252680.0,0.691,0.393,4,0.0862,-11.127,0,0.0333,148.802,4,0.912,06JqOkwwy91OxrApXclzYf,2018-11-16
00Fboe8pNoWHLg1nn3e7Oi,Sands of Time - Single; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.105,0.614,183253.0,0.668,0.116,7,0.109,-11.31,1,0.0268,137.003,4,0.873,06JqOkwwy91OxrApXclzYf,2018-11-16
58gin7AIJheIrPffOdiE1z,Sentimental Lady - Single; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.576,0.438,182587.0,0.56,6.7e-05,4,0.139,-8.756,1,0.0379,74.564,4,0.567,06JqOkwwy91OxrApXclzYf,2018-11-16
0CldGTIQo0ZMeEqSWZ1WPa,Did You Ever Love Me - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0396,0.703,223147.0,0.576,3.06e-05,0,0.102,-10.753,1,0.0432,89.793,4,0.633,06JqOkwwy91OxrApXclzYf,2018-11-16
0m8FPvtqX1SkWp2hgiXD8v,For Your Love - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.107,0.493,226840.0,0.679,0.00228,11,0.116,-12.521,0,0.0396,141.84,4,0.563,06JqOkwwy91OxrApXclzYf,2018-11-16
4C6um1v4oCpbfBbZNTDry8,Heroes Are Hard to Find (Single) - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.172,0.652,166813.0,0.751,0.000258,2,0.203,-8.541,1,0.0279,99.355,4,0.922,06JqOkwwy91OxrApXclzYf,2018-11-16
3A8G7XKJfnzSHohNqIqiov,Warm Ways - 2017 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.569,0.652,233507.0,0.373,0.00263,3,0.312,-13.994,1,0.0272,92.234,4,0.457,06JqOkwwy91OxrApXclzYf,2018-11-16
4tQ0tZU5YNQSrwG1ayurdz,You Make Loving Fun - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0249,0.657,216867.0,0.528,0.0904,7,0.0713,-9.755,0,0.0257,125.802,4,0.873,06JqOkwwy91OxrApXclzYf,2018-11-16
1HBGbYHunfLYEnWGTi7NGG,Not That Funny - 2015 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0928,0.767,194827.0,0.66,0.00596,0,0.0494,-9.223,1,0.0381,137.655,4,0.839,06JqOkwwy91OxrApXclzYf,2018-11-16
1zKpjObwEl01dSUDW2IysQ,Love In Store - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.111,0.69,194440.0,0.578,0.000996,0,0.103,-8.471,1,0.0277,124.493,4,0.415,06JqOkwwy91OxrApXclzYf,2018-11-16
5imQyf3wovOKeak0Vf4Alo,Family Man - 2017 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0354,0.778,247133.0,0.669,0.0132,7,0.0973,-9.735,1,0.0367,123.543,4,0.834,06JqOkwwy91OxrApXclzYf,2018-11-16
12HlWPk7XLbogenA99DV6c,As Long As You Follow - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.275,0.581,260013.0,0.634,1.88e-06,5,0.335,-7.139,1,0.0231,102.605,4,0.575,06JqOkwwy91OxrApXclzYf,2018-11-16
4H3azH9hDiqeykrCOAfB4m,Save Me - Single; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.228,0.542,246827.0,0.84,0.00232,9,0.309,-6.774,0,0.0346,139.623,4,0.645,06JqOkwwy91OxrApXclzYf,2018-11-16
2HRpqUsdfTTL5KdACH6VIe,Love Shines - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.212,0.62,288480.0,0.703,0.0012,7,0.136,-7.847,1,0.0226,98.325,4,0.642,06JqOkwwy91OxrApXclzYf,2018-11-16
3ER2XRLMw5TP0ksBdXXrK3,I Do - Edit; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.632,0.668,229560.0,0.766,0.000541,2,0.108,-6.164,1,0.0293,120.339,4,0.813,06JqOkwwy91OxrApXclzYf,2018-11-16
641hvI4UM2geY5IbOV8SZ9,Peacekeeper - Live 1997; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.111,0.599,250987.0,0.712,1.35e-05,7,0.112,-6.141,0,0.0331,127.142,4,0.664,06JqOkwwy91OxrApXclzYf,2018-11-16
7cXfnOlHiRocLQEKHRe5hE,Jewel Eyed Judy - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.717,0.542,199373.0,0.194,0.000262,9,0.066,-16.503,1,0.0308,90.239,4,0.381,06JqOkwwy91OxrApXclzYf,2018-11-16
5sVW3lrHfRnPYkTHHeaM7j,Spare Me a Little of Your Love - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.239,0.591,227187.0,0.715,0.00696,7,0.323,-8.406,1,0.0301,95.145,4,0.827,06JqOkwwy91OxrApXclzYf,2018-11-16
2Ra0demNPBUydUaJWTMsy6,Remember Me - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.356,0.664,165707.0,0.549,0.0,2,0.321,-12.145,1,0.029,125.428,4,0.935,06JqOkwwy91OxrApXclzYf,2018-11-16
0zMxvCIYqGcn6prnLRjfxW,Over My Head - Single; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.433,0.611,189533.0,0.637,0.00177,2,0.167,-10.822,1,0.0298,98.349,4,0.653,06JqOkwwy91OxrApXclzYf,2018-11-16
6GVynE5kXVXoOWksSqMp8B,Say You Love Me - Single; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0842,0.687,242440.0,0.784,0.00404,9,0.132,-7.666,1,0.0275,128.648,4,0.893,06JqOkwwy91OxrApXclzYf,2018-11-16
1w29AQqTc0y0VfA0ETJtt3,Silver Springs - 2004 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0101,0.518,269640.0,0.518,0.0207,0,0.409,-11.181,1,0.0289,89.759,4,0.32,06JqOkwwy91OxrApXclzYf,2018-11-16
1sppdZoKN39258NWRfb6TN,Think About Me - Single; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.0449,0.658,164480.0,0.8,0.000487,0,0.106,-7.834,1,0.0289,118.553,4,0.771,06JqOkwwy91OxrApXclzYf,2018-11-16
775CXeXucEa1wd6rPuFcWC,Oh Diane - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.368,0.716,156667.0,0.622,0.00263,11,0.0902,-9.16,1,0.0347,140.066,4,0.694,06JqOkwwy91OxrApXclzYf,2018-11-16
1e7M98usgS7tK89PoEbqpz,Isn't It Midnight - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.00264,0.469,253760.0,0.73,0.0482,0,0.15,-11.89,0,0.0358,145.781,4,0.573,06JqOkwwy91OxrApXclzYf,2018-11-16
5eauXUlzlexf7klhvPEMqv,No Questions Asked - 2002 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.04,0.505,282933.0,0.894,7.67e-05,0,0.103,-6.234,1,0.0318,137.443,4,0.367,06JqOkwwy91OxrApXclzYf,2018-11-16
48RNuXTMCBloZsriQQwnj8,Skies the Limit - 2002 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.309,0.654,226227.0,0.759,9.29e-06,2,0.139,-6.007,1,0.0267,120.069,4,0.587,06JqOkwwy91OxrApXclzYf,2018-11-16
0vhUTGWAGqyQGez2gSWeyZ,Love Is Dangerous - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.146,0.642,198200.0,0.712,3.41e-05,5,0.15,-10.27,1,0.0285,112.75,4,0.826,06JqOkwwy91OxrApXclzYf,2018-11-16
1Zx0gtbyIG6LYqjbS3pOp0,Paper Doll - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.194,0.711,238947.0,0.859,1.25e-05,9,0.0561,-8.375,1,0.039,101.198,4,0.844,06JqOkwwy91OxrApXclzYf,2018-11-16
5oapb9fhNKYLPzlqfom7Sh,Say You Will - Live 1997; 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.155,0.575,229627.0,0.825,0.0,5,0.179,-6.932,1,0.0634,121.314,4,0.839,06JqOkwwy91OxrApXclzYf,2018-11-16
6YMf299OCTq5q8pbGjv6r1,Sad Angel - 2018 Remaster,50 Years: Don't Stop,Fleetwood Mac,0.013,0.431,243907.0,0.889,2.01e-05,6,0.222,-5.546,1,0.0349,161.145,4,0.814,06JqOkwwy91OxrApXclzYf,2018-11-16
66QD38Ebpi5D6LTjtQLB7m,Hunted Down,Chris Cornell (4 CD),Chris Cornell,0.000316,0.321,161253.0,0.965,0.68,5,0.24,-5.439,0,0.23,165.46,4,0.268,1BLVdtavgYFMQvzvX3oHpe,2018-11-16
4XjGkBw3ptQhn875GsDg9F,Kingdom Of Come,Chris Cornell (4 CD),Chris Cornell,0.000717,0.264,155333.0,0.929,0.0422,9,0.221,-5.958,1,0.141,162.992,4,0.493,1BLVdtavgYFMQvzvX3oHpe,2018-11-16
3fpmIQmkEqws6DnjHCemto,Flower,Chris Cornell (4 CD),Chris Cornell,0.0022,0.467,206467.0,0.795,0.0317,7,0.196,-5.452,1,0.0615,100.879,4,0.353,1BLVdtavgYFMQvzvX3oHpe,2018-11-16
5by1PJprizBafNeo3SigiZ,All Your Lies,Chris Cornell (4 CD),Chris Cornell,1.57e-05,0.367,230693.0,0.92,0.127,4,0.308,-4.619,0,0.0721,92.055,4,0.358,1BLVdtavgYFMQvzvX3oHpe,2018-11-16
529a37Mtl2uU0omBI1E2Df,Loud Love,Chris Cornell (4 CD),Chris Cornell,0.00224,0.336,297333.0,0.935,0.0487,4,0.134,-4.965,0,0.0602,135.477,4,0.171,1BLVdtavgYFMQvzvX3oHpe,2018-11-16
