,artist_id,artist_name,followers,main_genre,subgenre,source
0,7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,6905921.0,hip hop,rap,LastFM
1,5LHRHt1k9lMyONurDHEdrp,Tyga,7190511.0,hip hop,rap,LastFM
2,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,5163229.0,hip hop,trap,LastFM
3,3nViOFa3kZW8OMSNOzwr98,Queen Naija,3229070.0,hip hop,hip hop,LastFM
4,5TM9R6dNoJSMq23yZQD6Ee,Don Q,138492.0,hip hop,rap,LastFM
5,1URnnhqYAYcrqrcwql10ft,21 Savage,22385105.0,hip hop,trap,LastFM
6,1QvK8bFc2WREH4LDlJcJbi,Blackway,72203.0,hip hop,italo disco,LastFM
7,1wqW0IQWC7V7jktcjVHID6,Black Caviar,57585.0,rock,electronic,LastFM
8,246dkjvS1zLTtiykXe5h60,Post Malone,46875100.0,hip hop,rap,LastFM
9,1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,2639431.0,hip hop,rap,LastFM
10,0xOeVMOz2fVg5BJY3N6akT,Jaden,1947524.0,hip hop,rap,LastFM
11,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,33782178.0,hip hop,rap,LastFM
12,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,1986825.0,hip hop,rap,LastFM
13,6I3MElirhT5t6Kf7p0hGk9,Duckwrth,476607.0,hip hop,rap,LastFM
14,3y2cIKLjiOlp1Np37WiUdH,Shaboozey,1126213.0,country,country,LastFM
15,1igl9M102nuD96lo3ZoW5d,Thutmose,91650.0,hip hop,rap,LastFM
16,2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,6008458.0,hip hop,hip hop,LastFM
17,6AMd49uBDJfhf30Ak2QR5s,Coi Leray,878149.0,hip hop,rap,LastFM
18,5fxPQ2Mzi7apfCMPuKwmSd,Beau Young Prince,20537.0,hip hop,rap,LastFM
19,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,6499286.0,hip hop,rap,LastFM
20,7zfaArteqSs8YgCCmPrDK4,DJ Khalil,9990.0,hip hop,hip hop,LastFM
21,0huGjMyP507tBCARyzSkrv,Cordae,2090029.0,hip hop,rap,LastFM
22,29gIYsdyccGoUc6qgkZeTK,SWAVAY,40424.0,hip hop,rap,LastFM
23,68kEuyFKyqrdQQLLsmiatm,Vince Staples,1997534.0,hip hop,rap,LastFM
24,3QYRu7CWJylnxkvbTS3ovC,Richie Kohan,2019.0,soundtrack,soundtrack,LastFM
25,0YWxKQj2Go9CGHCp77UOyy,Fabolous,2723769.0,hip hop,rap,LastFM
26,4kYSro6naA4h99UJvo89HB,Cardi B,25256378.0,hip hop,rap,LastFM
27,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,11839292.0,hip hop,trap,LastFM
28,4udfTw7V8jI4AHi7PEfJfj,Melii,207852.0,hip hop,rap,LastFM
29,3KV3p5EY4AvKxOlhGHORLg,Jeremih,7003016.0,hip hop,hip hop,LastFM
30,02kJSzxNuaWGqwubyUba0Z,G-Eazy,5907693.0,hip hop,rap,LastFM
31,1ZfTuv9XlWT2CaIsIZPm52,Cast,2806.0,indie,britpop,LastFM
32,4VIvfOurcf0vuLRxLkGnIG,Bradley Cooper,279509.0,rock,country,LastFM
33,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,35454919.0,pop,pop,LastFM
34,3pbi8H08p95NUZ7m6ybxUV,Static Major,14290.0,hip hop,rap,LastFM
35,3wyVrVrFCkukjdVIdirGVY,Lil Pump,7601247.0,hip hop,trap,LastFM
36,1anyVhU62p31KFi8MEzkbf,Chance the Rapper,6031540.0,hip hop,rap,LastFM
37,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,13928718.0,hip hop,rap,LastFM
38,5f7VJjfbwm532GiveGC0ZK,Lil Baby,20291996.0,hip hop,rap,LastFM
39,2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,5147301.0,hip hop,hip hop,LastFM
40,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,110684440.0,pop,indie pop,LastFM
41,2V0DROfM2ieFSOcA3SHJLD,Judah,2795.0,edm,house,LastFM
42,0gg11prPP6OqtUvBcKnPpq,Rylo Rodriguez,652778.0,hip hop,rap,LastFM
43,4PNHuWkk4ee6R8WEhFVPf5,NoCap,1435941.0,hip hop,trap,LastFM
44,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,57032844.0,indie,indie,LastFM
45,2cADQgiLMjNhbsfeN52Bf3,Swizz Beatz,448116.0,hip hop,rap,LastFM
46,3Bj81IbILbuj2uEwWXMdXI,Sosamann,79004.0,hip hop,rap,LastFM
47,18AOdS1Qw4XXnQSiPJQr1B,Mack Maine,4856.0,hip hop,rap,LastFM
48,15Dh5PvHQj909E0RgAe0aN,Nivea,762204.0,hip hop,hip hop,LastFM
49,34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda,1615352.0,hip hop,rap,LastFM
50,3CbYyyd8wH3RT6t0jwpdzC,Murda Beatz,169855.0,hip hop,trap,LastFM
51,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,7667055.0,hip hop,hip hop,LastFM
52,1qSJaftSab2kTTsj7fLxvM,DJ SpinKing,13810.0,hip hop,hip hop,LastFM
53,06HL4z0CvFAxyc27GXpf02,Taylor Swift,136163541.0,country,country,LastFM
54,660YptcR0hNHJ8iEr1qcse,Anthony Ramos,157825.0,soundtrack,soundtrack,LastFM
55,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,10848845.0,hip hop,trap,LastFM
56,0VRj0yCOv2FXJNP47XQnx5,Quavo,7742795.0,hip hop,rap,LastFM
57,1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,6501485.0,hip hop,rap,LastFM
58,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,70844875.0,pop,pop,LastFM
59,6icQOAFXDZKsumw3YXyusw,Lil Yachty,10646555.0,hip hop,trap,LastFM
60,6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,2336212.0,hip hop,rap,LastFM
61,6bwVWdQfr6ttzrGLboVkjg,Paul Rosenberg,4228.0,comedy,comedy,LastFM
62,6DVipHzYsPlIoA0DW8Gmns,"Royce Da 5'9""",789329.0,hip hop,rap,LastFM
63,3KedxarmBCyFBevnqQHy3P,Jessie Reyez,1494308.0,pop,pop,LastFM
64,1CUeN4GnHAGUk9nAXPorF4,Kodie Shane,99974.0,hip hop,hip hop,LastFM
65,0ECSmon1BUiFnB33X24eLI,Baby Goth,56679.0,hip hop,trap,LastFM
66,6LuN9FCkKOj5PcnpouEgny,Khalid,16688393.0,pop,pop,LastFM
67,5QuBVnBPEzwYvFrgBbwpmU,Empress Of,142004.0,pop,dream pop,LastFM
68,5CiGnKThu5ctn9pBxv7DGa,benny blanco,1428223.0,pop,pop,LastFM
69,26VFTg2z8YR0cCuwLzESi2,Halsey,22080356.0,pop,indie pop,LastFM
70,4as3khXWaPjfkFdCA0JWMo,Jesse®,300710.0,indie,indie,LastFM
71,4IVAbR2w4JJNJDDRFP3E83,6LACK,4808925.0,hip hop,rap,LastFM
72,60NNvDqsif0u40CXMV6jDQ,Ryan Beatty,177919.0,pop,indie pop,LastFM
73,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,5489771.0,pop,pop,LastFM
74,2feDdbD5araYcm6JhFHHw7,Labrinth,3501231.0,r&b,electronic,LastFM
75,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,103684646.0,edm,electronic,LastFM
76,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,44786622.0,pop,pop,LastFM
77,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,5201060.0,pop,pop,LastFM
78,0c173mlxpT3dSFRgMO8XPh,Big Sean,11431276.0,hip hop,rap,LastFM
79,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,34843631.0,pop,pop,LastFM
80,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,66656255.0,pop,pop,LastFM
81,3qBKjEOanahMxlRojwCzhI,Zacari,119479.0,soul,soul,LastFM
82,3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,177727.0,disco,disco,LastFM
83,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,25298105.0,indie,electronic,LastFM
84,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,10322669.0,rock,pop rock,LastFM
85,2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,1703274.0,hip hop,trap,LastFM
86,5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,1088570.0,indie,indie,LastFM
87,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,9592775.0,pop,pop,LastFM
88,4LLpKhyESsyAXpc4laK94U,Mac Miller,11714335.0,hip hop,rap,LastFM
89,3PhoLpVuITZKcymswpck5b,Elton John,14752034.0,pop,pop,LastFM
90,4vjGlQWexbru6aOUCLTVir,Kiki Dee,55301.0,pop,pop,LastFM
91,19ra5tSw0tWufvUp8GotLo,George Michael,5368677.0,pop,pop,LastFM
92,2JSjCHK79gdaiPWdKiNUNp,Dionne Warwick,1013569.0,soul,soul,LastFM
93,2aXiJJHJei5BmCykxI37y0,Gladys Knight,307673.0,soul,motown,LastFM
94,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,1493617.0,country,country,LastFM
95,6n28c9qs9hNGriNa72b26u,PNAU,252698.0,edm,electronic,LastFM
96,2iUbk5KhZYZt4CRvWbwb7S,LunchMoney Lewis,97647.0,hip hop,hip hop,LastFM
97,5tIkXJTex4JY7cv9mmgAZx,Ruelle,628927.0,pop,pop,LastFM
98,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,9059128.0,soul,soul,LastFM
99,1nTJnNxTJmEiZSYf8ScLQ8,Smile,34453.0,rock,classic rock,LastFM
100,3EWxytcxaM0tksU6v3je2Q,kiLL edward,49296.0,hip hop,rap,LastFM
101,5ooSG9S0glqP5ZrqqaHBvT,James Fauntleroy,32731.0,soul,soul,LastFM
102,6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,1559316.0,hip hop,rap,LastFM
103,6cK3NBO6uP7hh0oyuVELFl,Saweetie,2512167.0,hip hop,hip hop,LastFM
104,6tbjWDEIzxoDsBA1FuhfPW,Madonna,8494336.0,pop,pop,LastFM
105,3EW0kQ1skZiK1NHg3Spt9J,Takeoff,2129974.0,hip hop,trap,LastFM
106,2cWZOOzeOm4WmBJRnD5R7I,Normani,2882673.0,pop,pop,LastFM
107,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,7503468.0,hip hop,rap,LastFM
108,3J0BpFVUc9LeOIVeN5uNhU,Lauren Jauregui,1265784.0,pop,pop,LastFM
109,2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,329990.0,hip hop,electronic,LastFM
110,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,46779125.0,indie,indie,LastFM
111,4jVkIBarZULIhNDEnxDKjp,Dramacydal,2484.0,hip hop,rap,LastFM
112,3Cntpdjm5aq13H1IalBAga,Danny Boy,9699.0,hip hop,hip hop,LastFM
113,6kXRDOhy73hpUJuIzLLwvm,Syke,377.0,experimental,experimental,LastFM
114,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,5108336.0,rock,classic rock,LastFM
115,7EVlecngyrLHfQUqFMpwkT,Siedah Garrett,13401.0,pop,pop,LastFM
116,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,20997536.0,pop,electronic,LastFM
117,3XC57xz74X3xUi1hv4mge1,Winona Oak,133488.0,pop,pop,LastFM
118,76yeOnINtQSXyoEHbkYmtY,Drew Love,14391.0,hip hop,hip hop,LastFM
119,1oKdM70mJD8VvDOTKeS8t1,Emily Warren,63081.0,pop,pop,LastFM
120,0z4gvV4rjIZ9wHck67ucSV,Akon,5559179.0,hip hop,hip hop,LastFM
121,04ei5kNgmDuNAydFhhIHnD,Landon Cube,385902.0,hip hop,hip hop,LastFM
122,7kFfY4UjNdNyaeUgLIEbIF,DeJ Loaf,1963216.0,hip hop,rap,LastFM
123,4QMVGiEbc5NbK2cZzyGgqa,SprngBrk,9359.0,hip hop,cloud rap,LastFM
124,0EgUow5z0SXVA9lunNSB1q,Verse Simmonds,220235.0,hip hop,hip hop,LastFM
125,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,8736090.0,soul,soul,LastFM
126,2YfbBP050Xr7rbtPl1Iypg,Charlotte Day Wilson,1175.0,soul,soul,LastFM
127,65rDIPdQD7ijLSOq32cMXo,TK Kravitz,260226.0,hip hop,rap,LastFM
128,0LyOADBjj28cbvJWTXUEGA,Loren Allred,241624.0,soundtrack,soundtrack,LastFM
129,3aGFCoR8xGN6DKwvdzeSja,ILOVEMAKONNEN,368972.0,hip hop,rap,LastFM
130,5yPzzu25VzEk8qrGTLIrE1,Young Nudy,1609315.0,hip hop,rap,LastFM
131,3MZsBdqDrRTJihTHQrO6Dq,Joji,10188892.0,hip hop,lo-fi,LastFM
132,70kkdajctXSbqSMJbQO424,Kacey Musgraves,1558651.0,country,country,LastFM
133,79OSA519ScnPY0MVDpu8ZV,Avery Storm,4114.0,hip hop,hip hop,LastFM
134,2gBjLmx6zQnFGQJCAQpRgw,Nelly,3405903.0,hip hop,rap,LastFM
135,3zgBwOoVIZBiNd3wIrKnhS,Ernie Isley,2346.0,funk,funk,LastFM
136,3WilJWdCNLSU7fpYjiKb7v,Cassidy,664906.0,hip hop,rap,LastFM
137,3aQeKQSyrW4qWr35idm0cy,T-Pain,5428942.0,hip hop,hip hop,LastFM
138,63wjoROpeh5f11Qm93UiJ1,Keri Hilson,2089274.0,pop,pop,LastFM
139,1yFie7615gesdLbvVVpYU5,Zoe Nash,2195.0,indie,indie,LastFM
140,1mSJCvDX0W7Dn7S9C6vmvI,Anna of the North,244074.0,pop,pop,LastFM
141,66AE89GQTx88zLYhXn1wFK,Sam Martin,39769.0,pop,electronic,LastFM
142,0GG2cWaonE4JPrjcCCQ1EG,SG Lewis,370692.0,pop,electronic,LastFM
143,3BkE65DVH2NZSDQa6ZszcJ,Madison Love,6859.0,pop,pop,LastFM
144,3kZdsaTYgaaolNxpnJ4iDe,Son Lux,332562.0,experimental,electronic,LastFM
145,1ZLO8d7zll1WeQJUHaxQer,HoodRich Pablo Juan,531288.0,hip hop,rap,LastFM
146,2S4IY1ApijvgSCQzg3KhC0,Young Jordan,304.0,edm,trap,LastFM
147,3mIj9lX2MWuHmhNCA7LSCW,The 1975,7732164.0,indie,indie,LastFM
148,3Fl1V19tmjt57oBdxXKAjJ,Blueface,6822286.0,hip hop,rap,LastFM
149,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,23739174.0,pop,pop,LastFM
150,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,3231961.0,hip hop,hip hop,LastFM
151,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,18556286.0,soul,soul,LastFM
152,2l2o6ibYa7h1w4HwaS1uZV,Jay 305,21013.0,hip hop,hip hop,LastFM
153,4AA474G2hRfrHyGrfyDseO,Mozzy,847405.0,hip hop,rap,LastFM
154,62TD7509VQIxUe4WpwO0s3,Johann Pachelbel,187987.0,classical,classical,LastFM
155,4LXxsm5BF85PWnQ1dUDAze,Carl Orff,71492.0,classical,opera,LastFM
156,4OihBPCQzR4GfbzqOY69Xm,Jacques Offenbach,120902.0,classical,opera,LastFM
157,4WMHJgeJCssiGW3ssUT7eb,Johann Strauss I,66441.0,classical,classical,LastFM
158,6l6NgkV6IWYKlRN7jHCQmt,Stanley Myers,5040.0,soundtrack,soundtrack,LastFM
159,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6612479.0,pop,indie pop,LastFM
160,5fzbfP3jLDaJZe7TdFDXRY,Travis Mills,104160.0,hip hop,hip hop,LastFM
161,6s22t5Y3prQHyaHWUN1R1C,AJR,3572988.0,pop,indie pop,LastFM
162,4LAz9VRX8Nat9kvIzgkg2v,Rivers Cuomo,51053.0,rock,indie rock,LastFM
163,3gGUMEwIX6XodWsYEvKSal,YBN Nahmir,3042036.0,hip hop,rap,LastFM
164,2HWXxzgBIr0RMSZmvMZeJU,Almighty Jay,626956.0,hip hop,rap,LastFM
165,6TIYQ3jFPwQSRmorSezPxX,mgk,5512575.0,hip hop,rap,LastFM
166,4guK7U9J36z76E1tWecJ0J,Asian Doll,777368.0,hip hop,rap,LastFM
167,32DuKytBMZn90iqyh2HEdc,Cuban Doll,546712.0,hip hop,hip hop,LastFM
168,7fObcBw9VM3x7ntWKCYl0z,Colby O'Donis,171955.0,soul,soul,LastFM
169,7IEs29neldWttflhIzGhCX,Space Cowboy,11774.0,edm,electronic,LastFM
170,0jnsk9HBra6NMjO2oANoPY,Flo Rida,8927391.0,hip hop,rap,LastFM
171,28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,1236075.0,country,country,LastFM
172,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,27135671.0,pop,pop,LastFM
173,0reX7t2M37jLqLy1Nj1FpT,LaTocha Scott,865.0,soul,soul,LastFM
174,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,81965304.0,pop,pop,LastFM
175,1z7b1Pr1rSlvWRzsW3HOrS,Russ,5361634.0,hip hop,rap,LastFM
176,6h2bWHWTJL38N8dqocVaif,Jon Bon Jovi,2663793.0,rock,classic rock,LastFM
177,2WV4xLQooFalR2cit0XSKp,Jennifer Nettles,308261.0,country,country,LastFM
178,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,6301148.0,pop,pop,LastFM
179,3IZrrNonYELubLPJmqOci2,Nancy Sinatra,542483.0,pop,pop,LastFM
180,6vXTefBL93Dj5IqAWq6OTv,French Montana,5698593.0,hip hop,rap,LastFM
181,2YZOQlBE1v44RxPEAVSdVR,Myles Kennedy,203903.0,rock,blues,LastFM
182,2FXC3k01G6Gw61bmprjgqS,Hozier,8701941.0,blues,blues,LastFM
183,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,12437515.0,pop,pop,LastFM
184,6MDME20pz9RveH9rEXvrOM,Clean Bandit,5807570.0,indie,electronic,LastFM
185,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,11098165.0,pop,pop,LastFM
186,6sCbFbEjbYepqswM1vWjjs,Zendaya,5191481.0,pop,pop,LastFM
187,0d8odIvbXq4hPIIv1C4KvV,Courtney,477.0,soundtrack,soundtrack,LastFM
188,0vneleczrRRNPF1vj0x0vy,The Harlem Community Choir,559.0,pop,classic rock,LastFM
189,378dH6EszOLFShpRzAQkVM,Lindsey Stirling,2387529.0,classical,electronic,LastFM
190,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,21645611.0,pop,indie pop,LastFM
191,5X0hXpGcJDZiGTpnGPWEm5,Alex Gaskarth,3391.0,pop,pop punk,LastFM
192,4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,6842403.0,pop,pop,LastFM
193,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,6973909.0,rock,classic rock,LastFM
194,1VDurPMbOKrNU8mcMP4X1P,Jermaine Jackson,158194.0,soul,soul,LastFM
195,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,15708714.0,pop,pop,LastFM
196,5WUlDfRSoLAfcVSX1WnrxN,Sia,29746863.0,indie,indie,LastFM
197,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,2940802.0,pop,pop,LastFM
198,1KCSPY1glIKqW2TotWuXOR,P!nk,17814826.0,pop,pop,LastFM
199,1C5vXvYnmVVTKw4GVCKGzM,Derez De’Shon,335421.0,hip hop,rap,LastFM
200,7kwCkEJ384PWm0UQW3hxjS,Yella Beezy,1557286.0,hip hop,rap,LastFM
201,7gWumE1wMALHXANLSIt054,Dreezy,732400.0,hip hop,hip hop,LastFM
202,0701LAQrkY5Il5vt06uNnC,Trouble,133898.0,hip hop,doom metal,LastFM
203,5Berubt6ysOy2LCMyqhmXP,YFN Lucci,2545658.0,hip hop,rap,LastFM
204,44NX2ffIYHr6D4n7RaZF7A,Van Morrison,3459472.0,singer-songwriter,classic rock,LastFM
205,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,57955819.0,rock,rock,LastFM
206,3sFhA6G1N0gG1pszb6kk1m,Wings,1182837.0,rock,classic rock,LastFM
207,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,12102937.0,pop,pop,LastFM
208,3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,2652908.0,soul,soul,LastFM
209,6sqZoZxe9BQwk7Zxh6STfF,Kadhja Bonet,111225.0,soul,soul,LastFM
210,0ONHkAv9pCAFxb0zJwDNTy,Pusha T,2994182.0,hip hop,rap,LastFM
211,6jpOOrGFSWdHx6leHfU54n,"The Last Artful, Dodgr",17178.0,hip hop,rap,LastFM
212,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,10705276.0,pop,pop,LastFM
213,6CwfuxIqcltXDGjfZsMd9A,MARINA,5972863.0,pop,indie pop,LastFM
214,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,13016255.0,indie,electronic,LastFM
215,4qBgvVog0wzW75IQ48mU7v,KYLE,1104548.0,hip hop,rap,LastFM
216,2QSPrJfYeRXaltEEiriXN9,Tove Styrke,159657.0,pop,pop,LastFM
217,2JyWXPbkqI5ZJa3gwqVa0c,Craig David,949315.0,pop,pop,LastFM
218,5CCwRZC6euC8Odo6y9X8jr,Rita Ora,8443779.0,pop,pop,LastFM
219,6c0mTNAxJxlp9HpKTUZwA8,ALMA,225447.0,pop,pop,LastFM
220,7DuTB6wdzqFJGFLSH17k8e,Bhad Bhabie,3781062.0,hip hop,rap,LastFM
221,5IHqlcCbQkyhWl0KmIwgeq,Louisa Johnson,287448.0,pop,pop,LastFM
222,0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,1631669.0,hip hop,rap,LastFM
223,7EEiVZvj6RCEtVX2F2pyxu,Slim Jxmmi,116955.0,hip hop,rap,LastFM
224,1gM6j9hjPg1Mfkq0yPNRP3,Eearz,7878.0,hip hop,rap,LastFM
225,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,4993923.0,hip hop,rap,LastFM
226,7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,7677816.0,hip hop,rap,LastFM
227,0wu2r1UIgBh0euCkEg6Mqx,Tessa Thompson,31952.0,experimental,electronic,LastFM
228,0I2iJ4qXhWez7QzSRd2UX6,Reba,928.0,country,country,LastFM
229,4hlUIRQCAtCnIO4mh0jvpq,Xenia,2486.0,new wave,new wave,LastFM
230,3rXWeat3UmdJephXbiisut,Louis Armstrong's Orchestra And Chorus,882.0,jazz,jazz,LastFM
231,72OaDtakiy6yFqkt4TsiFt,Cher,3640036.0,pop,pop,LastFM
232,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,10253340.0,pop,pop,LastFM
233,4WN5naL3ofxrVBgFpguzKo,Rudimental,1404427.0,edm,drum and bass,LastFM
234,3KT0gxRAAb4WbAfOGMq4Lf,Tokyo Jetz,262160.0,hip hop,rap,LastFM
235,2ZF0d4lkHLE6MIbVmpN6nN,Trapboy Freddy,107878.0,hip hop,rap,LastFM
236,3e7awlrlDSwF3iM0WBjGMp,Little Mix,12254752.0,pop,pop,LastFM
237,6Z4puj0KYgtcxJrVXKmvBX,Sharaya J,16067.0,hip hop,rap,LastFM
238,0XSz7OqyhKBKRq4ZU8WpAo,kamille,18772.0,pop,pop,LastFM
239,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,2103383.0,pop,electronic,LastFM
240,7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,1927608.0,rock,classic rock,LastFM
241,6AUl0ykLLpvTktob97x9hO,Tee Grizzley,3937133.0,hip hop,rap,LastFM
242,37hAfseJWi0G3Scife12Il,City Girls,2746375.0,hip hop,rap,LastFM
243,2OaHYHb2XcFPvqL3VsyPzU,Rico Nasty,1131266.0,hip hop,rap,LastFM
244,4HSuIYtpd35eUBF0Ib9s8D,Eleven,14315.0,rock,alternative rock,LastFM
245,6GI52t8N5F02MxU0g5U69P,Santana,3646406.0,rock,classic rock,LastFM
246,4TCXgdDPm10ensLNCVnIYa,Joy Williams,175071.0,pop,christian,LastFM
247,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,11613300.0,indie,indie,LastFM
248,73GhYkwfPQzmfJb1cdPqPf,Nita Strauss,93368.0,metal,heavy metal,LastFM
249,1a0Wc4pzPAFe5ZFiL1glrr,JR,4858.0,rock,post-rock,LastFM
250,716ZwtZBmwROBXcFmCzfdM,Andrew McMahon in the Wilderness,198297.0,indie,indie pop,LastFM
251,6Q192DXotxtaysaqNPy5yR,Amy Winehouse,9541953.0,soul,soul,LastFM
252,3eu4XaXUnk055bWtkKkK3W,Jimmy Wopo,113012.0,hip hop,rap,LastFM
253,3ohrdimoWGwbjGMOnTDoUJ,Hardo,21402.0,hip hop,rap,LastFM
254,7crF48BmAnNaoNU8QPVld0,THEMXXNLIGHT,21955.0,soul,soul,LastFM
255,6hSbppor1AmH9RGzyxOcGT,Chevy Woods,82222.0,hip hop,rap,LastFM
256,14w9cCpmdbQVQUCvVWFKdT,Darrius Willrich,2030.0,soul,soul,LastFM
257,50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,1476898.0,hip hop,electronic,LastFM
258,0jW6R8CVyVohuUJVcuweDI,The Piano Guys,1338835.0,classical,classical,LastFM
259,5kuJibJcwOC53s3OkoGMRA,The Revivalists,397974.0,rock,rock,LastFM
260,0Raaw7kr1Vzat4ZvHzjsJR,I DONT KNOW HOW BUT THEY FOUND ME,1092373.0,pop,indie pop,LastFM
261,57WHJIHrjOE3iAxpihhMnp,Louis Tomlinson,7106851.0,pop,pop,LastFM
262,4u5smJBskI6Adzv08PuiUP,Kiiara,926299.0,pop,pop,LastFM
263,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,1468307.0,hip hop,hip hop,LastFM
264,0Zh8szcqjar4shjPoWJHTc,Jim Adkins,4012.0,jazz,smooth jazz,LastFM
265,4poL7YCSkG7kMnWjAdDU91,Era Istrefi,157459.0,pop,pop,LastFM
266,58AqJv0sDFPFnnBcLT8eeX,Bella Thorne,1104334.0,pop,pop,LastFM
267,7MP4jhYmFEgb0AtiOkw55s,Play-N-Skillz,31536.0,hip hop,hip hop,LastFM
268,3FffC7t4yWwOUr0S5fFbkW,Danny Worsnop,55668.0,rock,hard rock,LastFM
269,1ybINI1qPiFbwDXamRtwxD,Smino,1023922.0,hip hop,rap,LastFM
270,5RoJ70jcjGUibtNjye7DwO,Jay2,12960.0,hip hop,rap,LastFM
271,4hRL2QmahOYxXNmNKtG1AI,Valee,187329.0,hip hop,rap,LastFM
272,6AMa1VFQ7qCi61tCRtVWXe,Jim Jones,722508.0,hip hop,rap,LastFM
273,4xRYI6VqpkE3UwrDrAZL8L,Logic,6128856.0,hip hop,rap,LastFM
274,2uvY5pgdD9t1CZ5zMNw1rl,Lucy Rose,291399.0,indie,folk,LastFM
275,4we5S2VLjgY9KzIzApL1KI,Ryan Tedder,39175.0,pop,singer-songwriter,LastFM
276,67nwj3Y5sZQLl72VNUHEYE,Wale,4202971.0,hip hop,rap,LastFM
277,2ei3ToTz5SL3pVp17X0Vkd,John Lindahl,11685.0,pop,pop,LastFM
278,5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,8844313.0,pop,pop,LastFM
279,1UtjNYOT0U3YDs1XLBoSxG,Kajo,1203.0,hip hop,rap,LastFM
280,5G1ozOoTwFiVTKjYMj1HAJ,Big Lenbo,10143.0,hip hop,hip hop,LastFM
281,1Q3Bf69OLRJEZBigSjtUs5,Nicole Serrano,6707.0,rock,rock,LastFM
